id,isDefault
1000575,0.019122004449188525
1028125,0.259023949324648
1010694,0.011543022292837574
1026712,0.018530911747881965
1002895,0.038655412509069065
1023930,0.7056499176416787
1031202,0.2814133638484627
1041065,0.008119646807148544
1037799,0.11418627982907298
1036385,0.038538317478648026
1028640,0.22179992584177433
1046198,0.009028917792163225
1005902,0.0776850535248664
1001958,0.08060325874834397
1021171,0.030812109948801868
1018693,0.09204746238451085
1046881,0.052118866343563865
1008394,0.1094219906769023
1039986,0.05790744247321139
1028449,0.22752806702256334
1037670,0.014682684072112243
1030356,0.038088672546199256
1047759,0.7446508831400045
1033422,0.04925985166289262
1041457,0.00458769258894444
1047669,0.8052820756258761
1013635,0.0041176205743812385
1009911,0.005168204827164351
1026052,0.12058941947986614
1013010,0.03870202674143603
1000541,0.0514343581072635
1023933,0.0659763321960336
1017173,0.20444473547999306
1010278,0.1272883431112249
1042322,0.027313062986054515
1035083,0.10840309243941282
1017136,0.09993883464737108
1008825,0.07658799520996333
1035744,0.009897215282891574
1019544,0.7639108318664187
1019583,0.0843854496954975
1015244,0.05198638759668227
1001057,0.10421151298235977
1018597,0.07970685738030206
1036106,0.7457214985203205
1021590,0.002064807839691672
1028479,0.10081343133053013
1022178,0.008870497184193244
1021768,0.1982751796037202
1044905,0.10013629302905863
1018188,0.02369101811151507
1034782,0.26655149553212937
1043358,0.7570899248771055
1012386,0.023129335307816374
1019710,0.7606470267388012
1003882,0.004781828024667107
1041743,0.03143569502109832
1045699,0.0681485719514107
1023722,0.043747575276454044
1005903,0.046368360990370186
1032382,0.005384200514937443
1032769,0.18560680910949973
1016556,0.3437072419998054
1018606,0.015495728143303529
1034996,0.06781621042879364
1030041,0.0032056374035654245
1034236,0.045613053761891335
1027554,0.012461644017809964
1005162,0.1506407572040067
1011175,0.009056737586667248
1033902,0.05915581378799376
1014356,0.05708779434987249
1045176,0.07540805901053257
1048152,0.7292015326142487
1026600,0.15315380955377395
1046111,0.8433544408239269
1010478,0.01869689919252016
1019200,0.03660077851419108
1030818,0.015261845950977944
1041083,0.14001692642227537
1020605,0.018362062988744567
1020932,0.8845909907757615
1031833,0.02762708985769172
1002413,0.8608635680441623
1015116,0.0005119128563974622
1011414,0.04211039619804952
1032688,0.13054897612051272
1011934,0.7432903673033038
1024629,0.04574231817384021
1033891,0.007602874361596093
1024842,0.008109719312330642
1027018,0.02177834600418497
1004702,0.03384913487060261
1009408,0.6479765760789655
1026577,0.05825406065216081
1039347,0.05750647071863038
1027392,0.055771965148377955
1033583,0.7770238636722828
1030357,0.910641481010121
1036590,0.0015639528846036871
1019761,0.08293963386622952
1011949,0.03414358617206105
1035693,0.043547572395205555
1021378,0.007558171886234172
1031346,0.09401294642380045
1017477,0.18190208540472624
1048032,0.14777264028258041
1038679,0.08275312348875091
1007051,0.15659029499420607
1000452,0.01778239518809075
1013922,0.2980422829151289
1046564,0.004104880736540628
1017521,0.0029957880807533273
1009082,0.08881899526109333
1015316,0.01161214524083666
1017718,0.049426440466179625
1021027,0.06627688880941937
1028958,0.028948396109547664
1035453,0.055794422969874455
1024280,0.13762907416644246
1018505,0.9100186882325628
1010128,0.45858001371615387
1007386,0.0008861553153245017
1009167,0.020500604225061822
1037585,0.009826632995904331
1026043,0.6457530434503398
1024570,0.039401728115704665
1038043,0.3116142032011
1037576,0.10164900648082177
1039779,0.03390209945944594
1004522,0.030976308796437407
1007364,0.03370877866657998
1008846,0.010129790127973527
1000603,0.006569066138469435
1021829,0.0664512013091972
1044059,0.006540507637591121
1044404,0.8344106385497205
1012497,0.4817317751611054
1013466,0.029718905475561566
1038891,0.09715150548109255
1010547,0.10955404296882053
1023850,0.8544841457864538
1018544,0.21303941230399787
1018208,0.008945477453305508
1026767,0.07524465987108726
1034103,0.14572894646104895
1026183,0.7281686647384912
1006844,0.009617692803499948
1035884,0.6301387737758076
1008717,0.05950333729214973
1023969,0.1054867570346331
1046972,0.02765279885089628
1039065,0.0077178681186298465
1007767,0.04132768912375062
1033865,0.008594621046466147
1040701,0.7175451262601908
1011770,0.136538076878678
1048315,0.10441651429466874
1030629,0.028287990866708638
1002486,0.03434728862132512
1035595,0.17766473164272378
1000629,0.024779298164657057
1022972,0.7865426671774094
1034681,0.002712388409921267
1022023,0.7447724276634179
1009765,0.02149917282403302
1044865,0.006614362132686173
1037277,0.8459508342667538
1012272,0.05537028327722746
1040995,0.04834563915727852
1047338,0.4529696761036375
1045052,0.005113374821466876
1029847,0.0003690934216088126
1018987,0.09018677465419991
1040155,0.03378820133372928
1001734,0.04324367403007767
1008795,0.05178567982560737
1032664,0.004538317233038542
1034740,0.007967534751436772
1017204,0.01410687513302007
1010766,0.0416071247783479
1031660,0.026183331087536916
1007238,0.736621509125504
1020555,0.0037416508085968093
1046278,0.012116013877946955
1010915,0.07029416565932975
1046598,0.03939193384296191
1037912,0.12186976181794698
1042520,0.034606738004891904
1043332,0.91383902773458
1040643,0.015097255059179755
1025913,0.1046037264885214
1031268,0.02775351625636463
1046418,0.5814498439723299
1026392,0.04468492318169033
1049286,0.20280025874292282
1034359,0.05269480089333647
1014506,0.008777366621605415
1031580,0.01200523932027467
1038801,0.026985553678575108
1041903,0.7842901668787631
1010056,0.1038132237661247
1013643,0.23020748706846936
1046980,0.0866323763139329
1012709,0.055849907103273186
1018512,0.6953088578137162
1014724,0.004883565379346056
1030802,0.08844630350080822
1014306,0.7088762421318229
1049297,0.14705104651301684
1036358,0.009553535032490795
1040977,0.7888802487812072
1035734,0.5483762325045878
1019782,0.18186938721207002
1039519,0.022297454628852638
1005038,0.12197715580794845
1040728,0.603342492843649
1008449,0.10760397569239794
1019069,0.88804486362275
1023717,0.018331652363328288
1046007,0.025589266679297742
1009223,0.032216100788511295
1040241,0.06633627359870474
1046923,0.01532484340118758
1041166,0.7287879601697935
1042733,0.09942184048218294
1008065,0.03881347231009401
1008164,0.7912557774487313
1032019,0.029777514451678415
1037629,0.058366494393163104
1043927,0.6653787865553988
1027670,0.01771999191823553
1017353,0.007990206675700268
1024141,0.02816830347115825
1042069,0.008720968966718602
1024398,0.4263713569702686
1045922,0.8861307488230104
1020400,0.042422954193512
1011500,0.009578395542540889
1038606,0.3218649021893404
1025972,0.18865943007205166
1002263,0.8286057417259288
1025557,0.005281513333037634
1031479,0.016660801859890752
1025480,0.08818029275199123
1009819,0.558536846628099
1007123,0.02204853941916656
1024198,0.13164855510113935
1025725,0.867895242887733
1012988,0.04116324660455129
1009487,0.0030699847868789327
1039865,0.11644452594286767
1018599,0.013003348763963207
1009489,0.06254377706418986
1041868,0.03727841939087971
1047948,0.03540670284897633
1046133,0.0158890796103472
1026260,0.12903971353819943
1031970,0.47939908933444214
1032976,0.023643729651220448
1035576,0.012093329299426024
1029414,0.07782265317637865
1020223,0.0189316113698142
1011891,0.007519858961395325
1039155,0.8192652355631294
1049708,0.1853300120319871
1011497,0.8786739947486519
1003658,0.02299774006152597
1048635,0.0028945584981271907
1019684,0.23696993087111232
1017666,0.004735996017408046
1010777,0.0721293031613069
1032325,0.010164125875625941
1009834,0.7221361691934196
1028976,0.025404188230507878
1000023,0.045859350135632804
1038750,0.17750613269112378
1039210,0.028985657240613076
1021115,0.026066915957402282
1008255,0.004901216575815276
1043035,0.015326436020894698
1017174,0.8472819151036959
1047924,0.7521206568485074
1038586,0.000594567781758968
1011805,0.013196957946689687
1048311,0.009748931376476231
1044609,0.003984932094569592
1001320,0.013238492547087284
1044992,0.7329521884514512
1027123,0.04839737401964246
1002344,0.015862530015630986
1023161,0.005221672352540006
1017527,0.02976231983486593
1025805,0.01905736815464039
1001488,0.7057359286077722
1043664,0.03940240198724704
1002051,0.04141492262980837
1044756,0.048092689612460146
1046992,0.002715969854258533
1029657,0.7356252960598322
1021900,0.8699605130761521
1037278,0.08160080728822575
1025134,0.7513727095356706
1045543,0.024049872987422487
1002896,0.02255668565329935
1010600,0.09640538862223712
1014618,0.8220183302833881
1003535,0.8173305599814832
1046540,0.010628198195736432
1024939,0.09591052269212207
1039793,0.03940686131354005
1034152,0.860280964248129
1045428,0.0933324223379458
1042718,0.8393916112147553
1010816,0.0045362554643733535
1000763,0.059669680730659744
1019619,0.008857706692871843
1028129,0.012928621017880473
1025519,0.08740201669967235
1024757,0.3111575339276298
1002790,0.014623111328835803
1036698,0.009382930532391552
1008144,0.006482845035692987
1008085,0.45344885340675445
1001394,0.014096673393476193
1020391,0.02088719201024901
1029372,0.0036885419811387345
1006486,0.687003127310058
1007830,0.8255451877633599
1032904,0.7991001917411472
1024111,0.6963900444163624
1048195,0.6788828374910111
1003144,0.9072920284110491
1023438,0.018299205947905385
1004329,0.01507640350194795
1024473,0.6864540481885815
1024970,0.030065383445620326
1020904,0.018447325446704726
1041784,0.01557267665878361
1010047,0.12642539908666148
1035244,0.044257999980422486
1023875,0.013046131768571056
1003764,0.01602867150341139
1029025,0.01741550943864625
1033300,0.04350514704203408
1009135,0.2072456498134267
1044352,0.7992715781380182
1021747,0.02442610115464831
1041665,0.013968960914673562
1000368,0.11308907418375871
1016906,0.0014230434990566616
1016805,0.01676470258237967
1028933,0.021665007814501543
1001776,0.03592712394320063
1049973,0.007050180866053021
1020329,0.8488930022061046
1026702,0.005542471795845087
1029160,0.7287199291187845
1039908,0.6301086595663274
1003632,0.01736776898874756
1013239,0.035541586403611755
1014009,0.06701290460073826
1008187,0.08986944234389566
1000645,0.008389152993147743
1037395,0.18184217418694068
1007003,0.014452811896001831
1037190,0.004726384324919122
1004658,0.009728713515691182
1031972,0.08868531863458162
1046675,0.004020086373090222
1031897,0.022444558297205784
1014909,0.08359922303643275
1048261,0.838098847904371
1019310,0.017096183403706926
1027904,0.8298195560864173
1038726,0.69793742012737
1002951,0.032724613553078236
1024828,0.07002641107241683
1023482,0.00032514074912674845
1037593,0.08390337995968628
1017584,0.7519976944930555
1030733,0.013793205951614363
1039785,0.5820731363545564
1012324,0.17794087947897463
1022787,0.03392316340876691
1003462,0.7352800689405836
1030142,0.04008554281370082
1041632,0.013456454352263262
1023457,0.036437083707765994
1011260,0.15419387189164052
1046672,0.004286000090852169
1036347,0.5250470558594483
1001120,0.03173664159627544
1038629,0.020338684618950803
1019702,0.041246912392543286
1006084,0.03981374996775004
1031837,0.037932562558417496
1027440,0.06560228419966574
1002291,0.10883457891284776
1019211,0.026298945672513636
1024802,0.7568062618889705
1040466,0.8255833454486461
1002567,0.14394472622208634
1023822,0.6072372848810743
1039090,0.0963193493767676
1000687,0.2056915730923281
1046046,0.009502713784133887
1026806,0.043793604893463095
1035794,0.7357254609603142
1049758,0.03049589736442498
1015405,0.010161709830533385
1006713,0.15867596786973212
1048134,0.0035478217858704265
1022539,0.12737333911856796
1038388,0.056373749120853786
1000241,0.029953730422846468
1021910,0.8963442415800815
1037581,0.06563759059445681
1015492,0.19811648369582707
1038485,0.351100360538528
1036104,0.35252276054682097
1002815,0.05040148106348119
1028367,0.07235433731309024
1013467,0.07330396912896933
1039922,0.023125031281851147
1009987,0.05455407613005732
1014226,0.015165565487188387
1003710,0.05598000823114575
1036372,0.013095888603650834
1012012,0.044497672703570766
1022842,0.13292174375033894
1047163,0.0015882450960999237
1008640,0.1220579005602692
1009835,0.6435352532083579
1012571,0.8504556957039078
1028889,0.030054820088291134
1045707,0.006768391133962467
1035386,0.02153318141086869
1014936,0.07251934501419895
1045463,0.031148162889147034
1016814,0.05943632863733629
1035379,0.07955895107767613
1004310,0.8723534277390936
1027213,0.8791571853239719
1006288,0.07340851786017788
1001075,0.006353433099338961
1037535,0.015816182129928733
1039778,0.030893556853349657
1035776,0.006717681664407725
1027737,0.035169016373560194
1006349,0.00944594558588163
1004994,0.6349150403404087
1015493,0.008896739558757203
1023217,0.011228911093621959
1011970,0.02910019582762735
1041387,0.6561870777186342
1003307,0.07939361690586277
1020497,0.28593134825565425
1020418,0.002120191669735985
1035816,0.2337265584089383
1002908,0.8822620618417117
1049271,0.7923050300794048
1000235,0.012420266731767668
1027315,0.17267125654778953
1002958,0.18629297883354065
1034549,0.8732024978401172
1042173,0.033550107587873176
1001367,0.04963573008578217
1048838,0.06564410558862707
1035740,0.009485121590214161
1013044,0.02740642280472977
1023046,0.03474232156822238
1012481,0.07562649750294931
1015150,0.01896903015824015
1011069,0.04266170122838274
1028495,0.0644835736000253
1007025,0.09950157758867693
1002942,0.4709263996017832
1002551,0.010229336728755666
1015879,0.3738634726023246
1045099,0.021825494008280016
1017965,0.03610738791721119
1031750,0.11471092294099647
1029705,0.6713387367103693
1026938,0.08257953264761149
1048185,0.10194366774082277
1040230,0.07299342669836702
1039826,0.8619408302191963
1009192,0.06000248882304271
1031387,0.0027035631122974825
1044820,0.15915776225640235
1048284,0.8042037540818332
1043644,0.6302121656208984
1006020,0.847923626436727
1014626,0.3603821846444185
1002667,0.009126412024139996
1020510,0.0166343039866416
1001241,0.101273702417911
1019105,0.8219635268180164
1000682,0.050155276297184054
1035786,0.05404249504092014
1029873,0.8327504348937319
1009162,0.6494427982900648
1046463,0.09461454653823641
1020249,0.5508480160726218
1026875,0.01439111427990996
1048935,0.48112975879511743
1021439,0.06874196920177651
1000744,0.008877692175036683
1018249,0.38732132721454776
1015635,0.2541846904911777
1025003,0.8827661587776499
1047194,0.01443439643323704
1037722,0.7807033326339167
1001623,0.048398718100907984
1019298,0.0324571037010794
1004404,0.009253825460519739
1005109,0.01502846852106477
1019077,0.08017333547721864
1010191,0.0006037323619272148
1011766,0.02881222273125171
1047521,0.03023104284887476
1043876,0.015645701073273524
1018965,0.005765976559416304
1029881,0.0308932788284032
1024650,0.041424850416772616
1042522,0.5032074400196126
1030513,0.05278410347058518
1049815,0.04460978219131827
1032611,0.004397095937738028
1049575,0.5719758748858865
1005571,0.7708827568718033
1049839,0.5634978869668601
1030348,0.0011880866041129145
1021548,0.013875648307450326
1022606,0.08825717205923134
1010809,0.8822400141778483
1012461,0.030281646409277295
1022747,0.8679785201173702
1005520,0.035280070753431717
1025618,0.8478221985318358
1032046,0.040573723527951355
1039850,0.01054196562933215
1000160,0.8617268573844769
1026468,0.499766407937444
1020420,0.018915324234581532
1023405,0.04976609155178654
1019740,0.05733198397992682
1040117,0.6108335117174177
1030062,0.009857137520608603
1007306,0.12643514824197338
1031024,0.01156190673303899
1008518,0.020997323380686005
1013733,0.006000063201366661
1021983,0.262022206518738
1031711,0.7709394118259195
1041602,0.023131902200428968
1047490,0.02005172754298827
1030439,0.06432671221777832
1001346,0.8616787066167563
1044410,0.9303774150263162
1023428,0.006237519419349019
1049246,0.04897925526493804
1017690,0.021776814679037932
1040764,0.13620620371826178
1037250,0.005690528875241593
1049711,0.031460086429746674
1031392,0.030740943531889935
1002403,0.01709124670166995
1021322,0.09759458017252808
1014596,0.01616784661354121
1009469,0.6048720501332264
1034036,0.0005506264635876559
1005984,0.6940609994167191
1044720,0.05081277045222383
1020565,0.8604945138852038
1048177,0.015561197204543391
1026972,0.03288016975720057
1010632,0.1441696310910681
1004650,0.030235857219302265
1036738,0.7690883579211001
1015213,0.22707736490130281
1038459,0.03774346655961372
1010073,0.8600483846716781
1015508,0.11754023237908376
1013480,0.0035804643933265443
1013193,0.22655110233012393
1019598,0.07285399122275817
1032470,0.0028546258134649056
1000355,0.018294683104988243
1017879,0.025317681207027966
1023925,0.8246231883931562
1042655,0.02823689246951754
1023181,0.032341355358755784
1011529,0.004224494539052601
1003358,0.2960153778869088
1028136,0.0158636061640585
1020534,0.05087424259521249
1037647,0.001786035120307736
1020809,0.012691666720063752
1046592,0.1630289424702747
1048476,0.0033230703844481157
1047773,0.04241286647326047
1026119,0.14842176864537532
1032850,0.020067265910702944
1024751,0.020177880663883502
1046934,0.7634155437716983
1029190,0.009471406243950813
1041125,0.002050943325555962
1036822,0.0038207325895962987
1044451,0.02745915648748581
1038756,0.008595978757460094
1018751,0.10440001967775055
1027136,0.013203791087092144
1045625,0.7521772027253872
1015768,0.047727256563788095
1034633,0.776347095028235
1017595,0.13060668089106775
1027334,0.09933590812161318
1003630,0.28826878184047966
1007073,0.8402008115790096
1016183,0.010779728113747868
1013179,0.022968288852411995
1009435,0.030464001292618045
1041970,0.011188535672330817
1004317,0.001968151190347128
1012281,0.14399003494607834
1046872,0.10017028124290742
1013312,0.03659860201230373
1003855,0.04834724159433187
1029444,0.017578391603860963
1030607,0.11321388263388596
1003943,0.12031682992989501
1025172,0.030144245009621064
1047691,0.02540927379706541
1038275,0.7821410796192936
1000692,0.004752835873863057
1008348,0.1825135050038273
1024959,0.03330626107370687
1020043,0.011310479671037942
1038627,0.01784883970431213
1015399,0.7499902580391842
1009954,0.03214690256170254
1016547,0.05809997409776694
1010059,0.010870197291435086
1005266,0.03314263384023228
1024996,0.0120998773006682
1020830,0.006467112973583108
1031284,0.28374245325264696
1025877,0.7217094160864977
1016830,0.8827364801727784
1020436,0.8197848076336074
1017380,0.6537572903556804
1009815,0.016424142760354532
1049981,0.10853720063375705
1021723,0.4746160373588556
1038219,0.7100829416323807
1022696,0.041284964656348636
1029800,0.009171178520026298
1019810,0.676573596129102
1015131,0.00032048422774798025
1029953,0.010285330471530497
1037295,0.5629412113293677
1023288,0.05672717476238642
1014450,0.07283858391286188
1030169,0.04122915157982508
1028921,0.05938046829196948
1002906,0.6522168083054536
1004464,0.09883359173385292
1006851,0.017602714474349787
1038341,0.07695696236016022
1020366,0.010280952088534944
1041892,0.6951678382138867
1027934,0.010828510350380245
1035935,0.6311362584367977
1040864,0.811064082854726
